timestamp,mint,ticker,peakPct,peakAtSec,exitPct,holdSec,exitReason
2026-03-15T22:16:45.426Z,GgcMfpAkUxBSVC5a,Openchan,-2.0,2.5,-14.1,465,TIMEOUT -10.5%
2026-03-15T22:16:59.164Z,GxDMthkD2B6JKE3A,22M,-2.0,0.0,-5.9,0,GRADUATED 93SOL
2026-03-15T22:17:05.482Z,G7Tjd42qr96sbczW,WURLITZER,-2.0,1.4,-26.8,13,STALE_FEED
2026-03-15T22:17:09.489Z,GFSBAv82SEsPVmMV,HudSON,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:17:11.498Z,GdoEaQKmaGDEG9Ze,Mixed,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:17:15.507Z,GzXTxqS3v3CuypdP,22M,-2.0,1.2,-6.1,12,STALE_FEED
2026-03-15T22:17:19.530Z,AE6GabUMbhzX9uAh,KK,33.2,0.1,-39.0,17,TRAIL -52% (peak 33.2%) [stale]
2026-03-15T22:17:21.538Z,2Gn7kZ4gkr7gyUBc,agent,60.5,48.7,-22.9,84,TRAIL -50% (peak 60.5%) [stale]
2026-03-15T22:17:21.540Z,HeDw1Pc18PyUi8XT,Singularity,-2.0,2.1,-23.5,14,SL -20.3% [stale]
2026-03-15T22:17:21.888Z,6Gk1tUhizCJtGgpZ,22M,-1.9,0.0,-29.3,5,T5BAIL -26.3% @5s (peak -1.9%)
2026-03-15T22:17:23.547Z,A278TczTJCxNbLM4,ATH,-1.3,0.5,-31.7,9,SL -28.8% [stale]
2026-03-15T22:17:29.485Z,FTGiaZ3F9wE1p6K8,Giraffies,3.6,0.4,-5.6,4,T5BAIL -1.6% @4s (peak 3.6%)
2026-03-15T22:17:33.584Z,B4W1mEYZ72qrrWG4,bugbug,3.2,1.4,-10.4,327,TIMEOUT -6.6%
2026-03-15T22:17:35.590Z,5oF3yANtfZz8i9LN,OpenSquirrel,-2.0,0.0,-21.6,8,SL -18.3% [stale]
2026-03-15T22:17:37.601Z,DNF8Yb7JVPAJed6A,ISRAEL,10.2,8.8,-15.5,52,BE -11.9% (peak 10.2%) [stale]
2026-03-15T22:17:45.631Z,Hk9LMaAJhkDiA82d,WON,9.8,84.7,-4.9,124,STALE_FLAT
2026-03-15T22:17:45.635Z,81ZwjVstNivhnFVQ,CW,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:17:47.143Z,Cjy66JZwHAcK4rDp,$Mug,-1.9,5.6,-5.8,6,T5BAIL -1.9% @6s (peak -1.9%)
2026-03-15T22:17:53.654Z,AAsprntwSQqZecE8,DB,-1.9,1.3,-5.9,4,T5BAIL -2.0% @4s (peak -1.9%)
2026-03-15T22:17:55.652Z,ESWja915jK9UiBqn,alonxbt,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:18:02.773Z,7JiTbCKnETQL5ebe,MACHINE,-2.0,7.3,-11.8,7,T5BAIL -8.1% @7s (peak -2.0%)
2026-03-15T22:18:03.680Z,4BWb28v9WFhQmwED,SAFEMOON,168.8,143.5,-5.5,154,STALE_FLAT
2026-03-15T22:18:07.693Z,4XRUJNZ9bGTSQrLF,UBT,3.9,14.2,-5.8,19,STALE_FLAT
2026-03-15T22:18:07.693Z,AhG1Q4N9ChVo5XRR,zillion,2.1,0.1,-36.7,9,SL -34.0% [stale]
2026-03-15T22:18:17.354Z,G6wV7uZ5gPTMjnaT,BBYNELSON,-1.6,1.9,-5.9,5,T5BAIL -1.9% @5s (peak -1.6%)
2026-03-15T22:18:21.736Z,5axd7pb2c1DiVTdE,CORGI,32.6,0.9,-42.9,16,TRAIL -55% (peak 32.6%) [stale]
2026-03-15T22:18:25.746Z,AwhgGijFsxdxCe6L,Conductor,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:18:27.195Z,EBr3NEXdNNphqtBd,柯基,-2.0,2.4,-22.3,8,T5BAIL -19.0% @8s (peak -2.0%)
2026-03-15T22:18:31.775Z,6WhPkebNK4DwHtYB,pill,38.6,2.0,-30.8,13,TRAIL -48% (peak 38.6%) [stale]
2026-03-15T22:18:31.776Z,BZSwqvf4a5Gk8QxX,JJK,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:18:31.777Z,CW7rERq223ZwTbyW,JJK,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:18:31.778Z,HXBXoQBp3dChCxo7,JJK,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:18:31.778Z,S2ALfUhiYy3JQobK,JJK,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:18:39.193Z,7ubsp884q6WWNbLN,Trum,-1.1,4.7,-5.1,5,T5BAIL -1.1% @5s (peak -1.1%)
2026-03-15T22:18:41.794Z,Edf8uFrDgFP76UYc,CORGI,123.9,29.6,-41.8,73,TRAIL -73% (peak 123.9%) [stale]
2026-03-15T22:18:41.910Z,23kAjHsQfBnSaKEn,VLG,-1.4,5.1,-5.4,5,T5BAIL -1.4% @5s (peak -1.4%)
2026-03-15T22:18:49.833Z,7y62NvZ9ekM5xusN,MEGAFAP,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:19:07.900Z,8YQXL7tsuRviQjgW,Singularity,147.0,26.3,-20.4,145,TIMEOUT -17.0%
2026-03-15T22:19:07.905Z,HtX7kZUzg6aPr6PY,UBI,1.3,0.9,-2.8,14,STALE_FEED
2026-03-15T22:19:13.907Z,D49yXT42jKjcmtct,PumpBook,115.7,117.9,-36.2,123,TIMEOUT -33.5%
2026-03-15T22:19:16.757Z,7iLPzEjPi8NnYDSB,GORK,-1.3,0.5,-21.3,7,T5BAIL -17.9% @7s (peak -1.3%)
2026-03-15T22:19:21.937Z,9B4v4vrU3abE1DA2,22MILLION,22.4,0.0,-5.9,6,TRAIL -20% (peak 22.4%) [stale]
2026-03-15T22:19:35.978Z,GutS5qbMPYNyfNi7,PIKKU,5.6,1.0,-37.1,16,BE -34.4% (peak 5.6%) [stale]
2026-03-15T22:19:37.986Z,6cYnHmyMDWuy9UGg,baincptl,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:19:43.868Z,HxaVwmUJnGFzYMLX,UNITY,1.1,2.6,-12.1,4,T5BAIL -8.4% @4s (peak 1.1%)
2026-03-15T22:19:44.005Z,FguXnidqEwLD9AW8,MANPADS,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:19:46.012Z,HPKbicEX3RhStdNV,Sonny,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:19:50.802Z,HbLk2YmcwaJUmQuS,PIKKU,3.7,0.0,-11.0,5,T5BAIL -7.3% @5s (peak 3.7%)
2026-03-15T22:19:52.926Z,6x8ZeZQtPRvyR9Gs,Agentmaxxing,1.5,2.0,-15.1,4,T5BAIL -11.5% @4s (peak 1.5%)
2026-03-15T22:19:55.508Z,GP7sLrY5rC87JmRK,test,-2.0,0.4,-54.9,5,T5BAIL -53.0% @5s (peak -2.0%)
2026-03-15T22:19:58.172Z,3D7PDpEz5v9gqgvi,Boneka,-2.0,0.3,-23.4,4,T5BAIL -20.1% @4s (peak -2.0%)
2026-03-15T22:20:00.069Z,Cs14csJE9bHwmPQ4,タキ,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:20:04.076Z,BYK4QfxTqgkioF2x,MOSSAD,15.9,0.4,-19.1,28,TRAIL -27% (peak 15.9%) [stale]
2026-03-15T22:20:10.043Z,95sM6voJweSxL84g,PARALLAX,3.0,0.0,-44.6,5,T5BAIL -42.2% @5s (peak 3.0%)
2026-03-15T22:20:12.111Z,3xgYL26mSvZgQsAw,GORK,34.1,1.4,-27.8,22,TRAIL -44% (peak 34.1%) [stale]
2026-03-15T22:20:12.112Z,6A3sX2pRmLe3ULYK,HBL,-2.0,3.3,-6.2,13,STALE_FEED
2026-03-15T22:20:13.966Z,EBYJvp3tCdUzefRL,WINTON,-2.0,2.0,-11.0,5,T5BAIL -7.3% @5s (peak -2.0%)
2026-03-15T22:20:14.121Z,3JhNCjCSSoiCayJk,JACKPOT,30.5,0.9,-4.6,30,STALE_FLAT
2026-03-15T22:20:14.126Z,5v2MRXV9EmaB3m1H,TRP,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:20:24.166Z,AtpntuRyxyz6Exgi,Normie,94.4,194.7,49.7,258,TRAIL -20% (peak 94.4%) [stale]
2026-03-15T22:20:25.526Z,DhjDXcNAhcFFCZFc,APPLE,0.3,0.5,-11.2,7,T5BAIL -7.4% @7s (peak 0.3%)
2026-03-15T22:20:30.184Z,5NTByAr5j4SYWrX8,CIRBP,7.0,0.0,-14.9,8,BE -11.3% (peak 7.0%) [stale]
2026-03-15T22:20:35.522Z,E7pbzn2tv8usPsKb,CLAUDE,-2.0,6.7,-8.6,7,T5BAIL -4.8% @7s (peak -2.0%)
2026-03-15T22:20:40.222Z,2h7pdQhiJ5QmWeoe,Sonny,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:20:46.237Z,AwJ6WySZuqRAAZRo,OpenSquirrel,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:20:49.307Z,5eMhMHr6H7P6iuVa,eve,0.8,0.6,-24.4,5,T5BAIL -21.2% @5s (peak 0.8%)
2026-03-15T22:20:56.278Z,3GNNYLGdmSdj1JRg,Degen,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:21:00.294Z,B9hVZEkN93pTVvM5,OpenSquirrel,-1.7,1.0,-11.9,24,SL -8.2% [stale]
2026-03-15T22:21:00.298Z,J4ASRFyQRKRa76a9,MOSSAD,34.7,0.2,-24.2,15,TRAIL -41% (peak 34.7%) [stale]
2026-03-15T22:21:04.713Z,AtpntuRyxyz6Exgi,Normie,-2.0,0.0,-11.6,4,T5BAIL -7.9% @4s (peak -2.0%)
2026-03-15T22:21:08.325Z,hc4BVyqbQotxJDiP,$1,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:21:10.222Z,32C2i4UD2414YxMi,/buy,-2.0,0.7,-27.9,4,T5BAIL -24.9% @4s (peak -2.0%)
2026-03-15T22:21:20.367Z,6j6H64PYd36RBUM7,Boneka,16.1,4.3,-42.2,25,TRAIL -48% (peak 16.1%) [stale]
2026-03-15T22:21:28.401Z,81w8PP92mppcEXYP,HORSE,29.9,16.6,7.1,25,TRAIL -14% (peak 29.9%) [stale]
2026-03-15T22:21:30.262Z,J8juJDkiRmoEUFWE,Fishcopter,-1.6,0.9,-5.6,4,T5BAIL -1.7% @4s (peak -1.6%)
2026-03-15T22:21:30.399Z,GhGqB9jgkpixryrK,CLAW3D,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:21:36.406Z,CW2cYNjVmuUj4oEv,Sonny,26.8,0.2,-37.3,20,TRAIL -48% (peak 26.8%) [stale]
2026-03-15T22:21:36.407Z,4pKJoBabC2BpE9Vc,MOSSAD,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:21:44.436Z,BhGUJfJ2zSYCqhLy,bolls,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:21:46.108Z,9s9B5efhhp6b6k15,RESTEASYL,-2.0,0.0,-9.0,4,T5BAIL -5.1% @4s (peak -2.0%)
2026-03-15T22:21:46.443Z,GJ6MbgYcFS93gzHo,LOGOMAN,-2.0,3.9,-33.9,24,SL -31.1% [stale]
2026-03-15T22:21:46.447Z,qftZ8bi1YQEKbbyv,Jeffrey,31.7,2.1,-2.9,15,TRAIL -23% (peak 31.7%) [stale]
2026-03-15T22:21:51.799Z,689HbA4DiG9Gh6Dh,AUSA,-2.0,1.0,-10.8,4,T5BAIL -7.1% @4s (peak -2.0%)
2026-03-15T22:21:52.463Z,2278U25sEQiqQD8r,LOGOMAN,66.1,23.5,-52.8,51,TRAIL -70% (peak 66.1%) [stale]
2026-03-15T22:21:58.487Z,3DV93sKq91zteFRY,OpenSquirrel,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:21:59.681Z,EW4LMVMc3z6Eck5W,CRASHOUT,-1.7,0.6,-14.4,4,T5BAIL -10.8% @4s (peak -1.7%)
2026-03-15T22:22:10.536Z,H6YyvmmpSXZGLGsU,Jeffrey,37.7,1.0,-35.8,16,TRAIL -51% (peak 37.7%) [stale]
2026-03-15T22:22:12.383Z,H24cfMpo3tDCP2PL,COMMUTITS,-2.0,7.3,-6.2,7,T5BAIL -2.3% @7s (peak -2.0%)
2026-03-15T22:22:12.540Z,qftZ8bi1YQEKbbyv,Jeffrey,9.2,0.3,-41.0,14,BE -38.5% (peak 9.2%) [stale]
2026-03-15T22:22:14.542Z,3TbMSoJtAUnX4KKz,MACHINE,52.1,6.3,-14.5,156,TRAIL -41% (peak 52.1%) [stale]
2026-03-15T22:22:16.182Z,49e1QJdPLc5oQyyp,Angel,-2.0,0.7,-6.7,4,T5BAIL -2.8% @4s (peak -2.0%)
2026-03-15T22:22:16.550Z,5AichPeFsvm22Q2d,Buck,45.3,40.7,20.6,336,TRAIL -13% (peak 45.3%) [stale]
2026-03-15T22:22:17.164Z,B8DacQFdLHPiVhKA,simulation,-2.0,0.7,-30.3,4,T5BAIL -27.4% @4s (peak -2.0%)
2026-03-15T22:22:18.559Z,4VE7vtdEg2JZ4tVZ,simulation,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:22:18.749Z,GAJiRd4xvjEeUQ3j,simulation,-2.0,1.7,-20.8,5,T5BAIL -17.4% @5s (peak -2.0%)
2026-03-15T22:22:20.567Z,A1nAM4mEJUSh2iN9,Pigeon,-1.9,0.8,-5.9,13,STALE_FEED
2026-03-15T22:22:23.470Z,FQvgLnXc83iE4R3B,CIRBP,-1.6,4.7,-5.6,5,T5BAIL -1.6% @5s (peak -1.6%)
2026-03-15T22:22:24.578Z,6ENuwtVpGztowAyS,Taki,55.2,24.3,-35.7,97,TRAIL -57% (peak 55.2%) [stale]
2026-03-15T22:22:24.583Z,Hip6YqPPfLPofk5p,HBB,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:22:28.596Z,GmYoLCp1qQaUXgtg,CIRBP,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:22:28.601Z,2JyjBRcEQnLDArxh,CNT,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:22:30.604Z,3UoKWWnAx3y2oxWQ,Grem,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:22:30.648Z,9jNJ3cQUZS43NyBR,MONEY,1.6,2.3,-30.9,5,T5BAIL -28.0% @5s (peak 1.6%)
2026-03-15T22:22:36.072Z,ABc7WExvg1XCUqxA,SILENCE,0.0,0.4,-20.1,5,T5BAIL -16.7% @5s (peak 0.0%)
2026-03-15T22:22:36.629Z,JB2T3H4uyXYUC8ow,22M,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:22:38.629Z,Azw6W9HQRmhrst8s,boat boy ,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:22:43.342Z,2P5cq83FjNdgA1jd,cat inu,-0.9,3.9,-5.0,4,T5BAIL -1.0% @4s (peak -0.9%)
2026-03-15T22:22:46.657Z,7yP1NRq4aSUzjusE,simulation,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:22:48.660Z,5nchhFh3MB6pW8D6,simulation,139.7,18.3,-24.3,48,TRAIL -67% (peak 139.7%) [stale]
2026-03-15T22:22:53.313Z,8z1VL4g7CRenPYJ5,universe25,1.6,0.8,-33.2,4,T5BAIL -30.4% @4s (peak 1.6%)
2026-03-15T22:22:58.692Z,4hUhfhHBASNyYrsA,universe25,7.3,2.2,-9.1,16,BE -5.3% (peak 7.3%) [stale]
2026-03-15T22:23:00.701Z,FbrDPwp5DyACmkN7,CIRBP,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:23:04.712Z,2bxqjppu8vjVF8ub,CIRBP,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:23:20.764Z,5ne1d7KVjQDKcsSS,OPENCHAN,31.7,4.0,-17.2,30,TRAIL -35% (peak 31.7%) [stale]
2026-03-15T22:23:30.802Z,BLQ7YLnSPLnFYHTj,frks,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:23:38.158Z,4WAiTy4i3iRZCbpx,KeyA,-1.9,0.8,-14.4,4,T5BAIL -10.8% @4s (peak -1.9%)
2026-03-15T22:23:38.834Z,5THDEAmXdZgTqMCt,CLAW3D,145.7,56.4,-41.2,92,TRAIL -75% (peak 145.7%) [stale]
2026-03-15T22:23:40.598Z,F2bzwTqUBiqMyiXD,ATO,4.5,2.2,-26.9,5,T5BAIL -23.8% @5s (peak 4.5%)
2026-03-15T22:23:42.849Z,2BPmFyuzcAGaNcRA,OPENLOGS,71.8,17.6,27.8,30,TRAIL -23% (peak 71.8%) [stale]
2026-03-15T22:23:52.886Z,D6XFuQNXAWZpeFWe,HYDRA,2.3,0.0,-13.3,9,SL -9.7% [stale]
2026-03-15T22:23:53.104Z,DDgSDYuDskDET2jT,FDOO,-1.6,6.6,-5.6,7,T5BAIL -1.6% @7s (peak -1.6%)
2026-03-15T22:23:53.931Z,2vxHpdc473YNyVZv,cortana,-1.3,2.8,-22.7,5,T5BAIL -19.4% @5s (peak -1.3%)
2026-03-15T22:24:00.919Z,BXZiSKkjb49dc1A4,BC,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:24:04.589Z,5CTGYdY1ZBKB6iec,CIRBP,-2.0,4.2,-6.0,4,T5BAIL -2.0% @4s (peak -2.0%)
2026-03-15T22:24:06.709Z,Cn5N6C8WTjcpn724,KeyA,2.2,1.2,-32.8,5,T5BAIL -30.0% @5s (peak 2.2%)
2026-03-15T22:24:16.968Z,4G26H86mZhRmm9ND,KeyA,39.9,15.2,1.6,30,TRAIL -24% (peak 39.9%) [stale]
2026-03-15T22:24:16.973Z,9fYLyaY7UfPDhwBB,JACKPOT,22.6,6.4,-46.8,27,TRAIL -55% (peak 22.6%) [stale]
2026-03-15T22:24:26.989Z,UcF7ekEsfsDSwtpt,KeyA,-2.0,1.2,-24.1,8,SL -20.9% [stale]
2026-03-15T22:24:33.004Z,ADUDtuebdhdXJozz,DRIP,23.3,3.9,-22.1,133,TIMEOUT -18.8%
2026-03-15T22:24:35.021Z,H7u66e56VmE3vLFn,OPEN-CHAN,41.3,9.4,-40.9,26,TRAIL -56% (peak 41.3%) [stale]
2026-03-15T22:24:35.025Z,5ne1d7KVjQDKcsSS,OPENCHAN,-1.9,14.8,-5.8,20,STALE_FLAT
2026-03-15T22:24:42.662Z,GsEdnhbH2otnWyYs,OPENLOGS,-1.9,0.8,-46.4,4,T5BAIL -44.1% @4s (peak -1.9%)
2026-03-15T22:24:45.051Z,FWm15KaRyEJ4AyMd,ARC,56.3,4.7,-52.2,24,TRAIL -68% (peak 56.3%) [stale]
2026-03-15T22:24:45.109Z,7FyAdqRDzoRfhDNP,WOJAKSTAR,-0.5,4.6,-4.5,5,T5BAIL -0.5% @5s (peak -0.5%)
2026-03-15T22:24:51.250Z,54Fe9B9wgHWecptg,meme,-0.6,5.5,-4.6,5,T5BAIL -0.6% @5s (peak -0.6%)
2026-03-15T22:24:53.080Z,FSBvH69BQggaKsza,OPENLOGS,44.3,11.2,-41.9,43,TRAIL -58% (peak 44.3%) [stale]
2026-03-15T22:24:57.084Z,BqdNRuLUos12AC3q,KeyA,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:25:03.114Z,5tmQmdkWLBuK5ivZ,MONEY,120.9,21.8,-6.1,178,STALE_FLAT
2026-03-15T22:25:03.120Z,CRayfaYZcV7VY8yH,OpenSquirrel,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:25:04.842Z,3D4Dwog9e2vVTcbh,SAURON,0.1,0.1,-19.3,7,T5BAIL -15.9% @7s (peak 0.1%)
2026-03-15T22:25:07.127Z,4G26H86mZhRmm9ND,KeyA,55.7,18.9,-34.8,39,TRAIL -56% (peak 55.7%) [stale]
2026-03-15T22:25:07.132Z,8pKfQZUk6i4hZdyy,KeyA,98.6,6.4,-17.8,18,TRAIL -57% (peak 98.6%) [stale]
2026-03-15T22:25:09.137Z,GtKYadawJsQmTK5g,OpenSquirrel,-1.6,1.1,-5.6,14,STALE_FEED
2026-03-15T22:25:13.969Z,AyrxhtCHPYsmZfvr,PEACH,-1.3,2.7,-6.4,5,T5BAIL -2.4% @5s (peak -1.3%)
2026-03-15T22:25:21.167Z,GyU5RfXnE6oyHeMA,JACKPOT,23.0,4.5,-54.2,27,TRAIL -61% (peak 23.0%) [stale]
2026-03-15T22:25:26.548Z,BwTEER1JQq1yvMn9,CLUTCH,-2.0,1.3,-27.7,7,T5BAIL -24.6% @7s (peak -2.0%)
2026-03-15T22:25:39.198Z,2BPmFyuzcAGaNcRA,OPENLOGS,52.5,70.3,17.4,110,TRAIL -20% (peak 52.5%) [stale]
2026-03-15T22:25:42.477Z,DPXwbzyBvoLia7Q2,GoAT,-2.0,1.9,-6.5,5,T5BAIL -2.6% @5s (peak -2.0%)
2026-03-15T22:25:46.456Z,2zoTNQdfxSPQwtC7,OPENLOGS,0.6,0.0,-30.1,4,T5BAIL -27.2% @4s (peak 0.6%)
2026-03-15T22:25:46.465Z,DuMfmng59koW5Jpa,TOWN1,-1.8,1.1,-6.4,5,T5BAIL -2.4% @5s (peak -1.8%)
2026-03-15T22:25:49.213Z,F9bUq3gTCNDhJHRw,cortana,42.1,7.3,-7.7,21,STALE_FLAT
2026-03-15T22:25:55.224Z,Hd7DEYavU5rtA3EY,test,-2.0,1.1,-18.2,14,STALE_FEED
2026-03-15T22:25:55.225Z,7q1XhCo9ko9Y1pLv,8.88.8,-2.0,2.6,-5.9,14,STALE_FEED
2026-03-15T22:25:57.638Z,CBGZSdgZRRGvniSe,IRAN,-1.8,3.2,-5.9,5,T5BAIL -2.0% @5s (peak -1.8%)
2026-03-15T22:25:59.666Z,G5vmdHko1JAz2XSM,OPENLOGS,-2.0,1.5,-14.8,4,T5BAIL -11.2% @4s (peak -2.0%)
2026-03-15T22:26:01.247Z,HgDwqCbQEk9Vyj9p,OPENLOGS,-2.0,0.4,-19.4,13,STALE_FEED
2026-03-15T22:26:01.252Z,Dqjc92xVo6iRpruv,CryptoAI,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:26:03.260Z,EY7U76vsWW2VtDN4,cortana,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:26:08.054Z,2BPmFyuzcAGaNcRA,OPENLOGS,-1.8,6.4,-5.7,6,T5BAIL -1.8% @6s (peak -1.8%)
2026-03-15T22:26:09.285Z,6G9MLVQ2vNedb3V1,Bonked,-2.0,1.6,-7.7,14,STALE_FEED
2026-03-15T22:26:12.916Z,c3Z26m7FCeaXYURv,X,-2.0,6.5,-16.7,7,T5BAIL -13.2% @7s (peak -2.0%)
2026-03-15T22:26:15.310Z,8YTD3fqe5bQJmTjv,Bonked,212.0,45.6,-30.0,71,TRAIL -77% (peak 212.0%) [stale]
2026-03-15T22:26:15.315Z,2g3vCJGZVgKo4a7V,KeyA,9.9,2.7,-16.1,18,BE -12.6% (peak 9.9%) [stale]
2026-03-15T22:26:15.319Z,CRCNZLgQeGyi6UtS,MGUY,-2.0,0.0,-5.9,8,STALE_FEED
2026-03-15T22:26:19.315Z,6WxZNHd9wtZknnfL,J.A.R.V.I.S.,156.4,36.7,74.2,208,TRAIL -29% (peak 156.4%) [stale]
2026-03-15T22:26:19.833Z,G4rYsUPp6gYwmiBd,LOVE,-0.8,1.4,-5.1,5,T5BAIL -1.1% @5s (peak -0.8%)
2026-03-15T22:26:21.328Z,5RseZf5d9EkjLX8x,$Samsung,-2.0,0.0,-5.9,7,STALE_FEED
2026-03-15T22:26:23.332Z,CcSZxQb2EUaXZDK6,JACKPOT,35.5,5.2,-54.9,32,TRAIL -65% (peak 35.5%) [stale]
2026-03-15T22:26:24.402Z,CuJurojzHmLYWxW3,OPENLOGS,-2.0,0.7,-19.1,7,T5BAIL -15.7% @7s (peak -2.0%)
2026-03-15T22:26:27.337Z,F2Geb98wNghFNEwC,KeyA,-2.0,1.2,-22.4,14,SL -19.1% [stale]
2026-03-15T22:26:28.115Z,HYNf7pbpnoQyz8XG,X,-2.0,6.1,-9.7,6,T5BAIL -5.9% @6s (peak -2.0%)
2026-03-15T22:26:31.339Z,3TmBQRihkiHUuYTZ,OPENLOGS,2.0,0.2,-47.8,8,SL -45.6% [stale]
2026-03-15T22:26:32.128Z,E5DP8C2xWUkRd2X4,SHELL,-1.8,3.1,-5.8,5,T5BAIL -1.9% @5s (peak -1.8%)
2026-03-15T22:26:32.744Z,95RvXAAhYY9Lxa3B,OPENLOGS,-2.0,0.0,-34.7,4,T5BAIL -32.0% @4s (peak -2.0%)
2026-03-15T22:26:37.361Z,61wm44sN6Kk6FMKf,COCORO,-1.4,0.0,-5.4,13,STALE_FEED
2026-03-15T22:26:39.364Z,87G7vxeM4cjTHuM9,OpenSquirrel,-1.6,1.3,-12.0,105,SL -8.3% [stale]
2026-03-15T22:26:41.367Z,8b4TGWn6zpJwnJdb,AIlon9,58.8,20.0,-6.1,39,STALE_FLAT
2026-03-15T22:26:41.367Z,8FdZFrYFNj9ZKzB2,cortana,12.5,1.9,-29.0,22,BE -26.0% (peak 12.5%) [stale]
2026-03-15T22:26:41.601Z,EHzPDrcnpJDWBsgL,X,-2.0,4.7,-22.3,5,T5BAIL -19.0% @5s (peak -2.0%)
2026-03-15T22:26:45.378Z,6WxZNHd9wtZknnfL,J.A.R.V.I.S.,20.5,14.1,-4.4,23,STALE_FLAT
2026-03-15T22:26:45.379Z,3UzQMHa34BSHE82a,OK,-1.8,0.6,-5.7,19,STALE_FLAT
2026-03-15T22:26:47.391Z,HFgR6HmtcTseexqG,OPENLOGS,-2.0,3.3,-14.3,14,STALE_FEED
2026-03-15T22:26:47.396Z,7YvW85FxJch9nTMy,FRGVN,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:26:48.634Z,5tjaaKxeimmtPSjn,BAGWORKOOR,-1.6,0.6,-6.2,5,T5BAIL -2.2% @5s (peak -1.6%)
2026-03-15T22:26:49.395Z,8tmNkfxnjWaP1sai,.md,-2.0,3.7,-17.9,14,STALE_FEED
2026-03-15T22:26:50.200Z,AZ8BgGrdxjFP8yAq,WRT,139.9,0.7,130.3,1,GRADUATED 81SOL
2026-03-15T22:26:56.961Z,GGmECpbJxDKWPzzN,Tek,3.7,1.6,-6.4,6,T5BAIL -2.5% @6s (peak 3.7%)
2026-03-15T22:27:05.443Z,5Z9AB6pG2FK9CxoF,SIRI,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:27:05.641Z,AQxListoZX1FQ1AV,MOON MF M,-1.1,5.1,-5.1,5,T5BAIL -1.1% @5s (peak -1.1%)
2026-03-15T22:27:07.448Z,8wNs4ZkdoWszp5c6,X,-2.0,0.2,-52.3,17,SL -50.3% [stale]
2026-03-15T22:27:07.453Z,D3Xie2UjMvDVecuz,X,-1.9,0.0,-37.5,9,SL -34.8% [stale]
2026-03-15T22:27:08.461Z,3BszKNBStEVsh4kw,HAMNET,-1.5,4.4,-5.5,4,T5BAIL -1.5% @4s (peak -1.5%)
2026-03-15T22:27:11.462Z,FsEX65e5sMDCgJrr,WAR,-2.0,3.0,-5.9,13,STALE_FEED
2026-03-15T22:27:13.471Z,8C91jxjSLxasUUFR,azeni,-2.0,0.0,-5.9,6,STALE_FEED
2026-03-15T22:27:19.490Z,2Uos9ofQVPhYR7Ti,JACKPOT,5.6,5.3,-52.5,15,BE -50.5% (peak 5.6%) [stale]
