timestamp,mint,ticker,tradeId,mode,event,watchAgeSec,sinceExitPct,exitPrice,currentPrice,oldPeakPct,newPeakPct,momentum,momentumStreak,uniqueBuyers,buyCount,sellCount,buyVolSOL,buyToSellRatio,recentBuyCount,recentBuyVol,recentSellVol,buyPressure,buyAccelerating,priceChangePct,liquiditySOL,risk,deployerTier,wouldReenter,bestReentryPct,reentryAtBullRestartPct,reentryAtReclaim10Pct,reentryAtReclaim25Pct,reentryAtReclaim50Pct,reentryOutcome30s,reentryOutcome60s,reentryOutcome120s
2026-03-15T21:52:03.862Z,H7wUQ8a2ozjoyECL,USvsRU,H7wUQ8a2ozjoyECL_mmsagu7p_zw8ja9,DATA_GATHER,RECLAIM_10,62.1,10.4,2.8110986547883924e-8,3.1020983460211074e-8,-1.8,10.4,up,5,4,33,1,2.318,7.01,8,0.804,0.115,Y,N,10.2,31.60,MED,B
2026-03-15T21:52:15.341Z,BRosDUbjMq9cWRDx,CAT,BRosDUbjMq9cWRDx_mmsag9zs_8v69tt,DATA_GATHER,BULL_RESTART,101.1,8.4,3.020498157194238e-8,3.273655824200228e-8,1.2,8.4,up,3,3,24,3,4.319,1.98,8,1.557,0.786,Y,Y,9.7,32.46,HIGH,B
2026-03-15T21:52:23.025Z,BRosDUbjMq9cWRDx,CAT,BRosDUbjMq9cWRDx_mmsag9zs_8v69tt,DATA_GATHER,RECLAIM_10,108.8,11.3,3.020498157194238e-8,3.361639078260627e-8,1.2,11.3,flat,0,3,28,4,5.370,2.31,7,1.431,0.618,Y,N,12.7,32.90,HIGH,B
2026-03-15T21:52:49.550Z,CbqEa8fyhqkm29JP,LIFE,CbqEa8fyhqkm29JP_mmsahvbq_yuwmkc,DATA_GATHER,RECLAIM_10,0.0,13.3,1.8015225491650104e-7,2.0402603231836214e-7,399.5,13.3,flat,0,30,33,17,15.697,1.59,33,15.697,9.844,Y,N,504.4,81.04,MED,B
2026-03-15T21:52:51.190Z,CbqEa8fyhqkm29JP,LIFE,CbqEa8fyhqkm29JP_mmsahvbq_yuwmkc,DATA_GATHER,BULL_RESTART,1.6,6.3,1.8015225491650104e-7,1.9155780514829245e-7,399.5,14.6,up,3,33,33,17,14.763,1.74,33,14.763,8.478,Y,Y,467.5,78.53,MED,B
2026-03-15T21:52:57.100Z,51nAQospYBMaEV6f,STONEDUCK,51nAQospYBMaEV6f_mmsaiasf_kymo7v,DATA_GATHER,BULL_RESTART,46.4,0.5,2.8009780753398183e-8,2.816005134850077e-8,-1.8,0.5,up,3,1,11,1,0.124,12.60,5,0.064,0.005,Y,Y,0.4,30.11,HIGH,B
2026-03-15T21:53:45.194Z,CN6wAxZumWkBAkVW,SolChan,CN6wAxZumWkBAkVW_mmsajdc3_hi16e0,DATA_GATHER,BULL_RESTART,44.4,8.6,4.009544033372655e-8,4.3561455875330424e-8,-2.0,8.6,up,3,7,7,0,7.889,99.00,4,5.543,0.000,Y,Y,8.6,37.45,HIGH,B
2026-03-15T21:53:48.890Z,CN6wAxZumWkBAkVW,SolChan,CN6wAxZumWkBAkVW_mmsajdc3_hi16e0,DATA_GATHER,RECLAIM_10,48.1,13.0,4.009544033372655e-8,4.5308693148305004e-8,-2.0,13.0,up,4,8,8,0,8.633,99.00,5,6.286,0.000,Y,N,13.0,38.19,HIGH,B
2026-03-15T21:53:50.118Z,7iJoA2sBj9stMbJ9,$gorilla,7iJoA2sBj9stMbJ9_mmsailmc_t2i8k6,DATA_GATHER,RECLAIM_OLD_PEAK,85.8,1.6,3.344608449007732e-8,3.3980175116199365e-8,1.0,1.6,up,2,11,11,0,0.951,99.00,1,0.090,0.000,Y,Y,11.6,33.07,LOW,B
2026-03-15T21:54:02.583Z,CN6wAxZumWkBAkVW,SolChan,CN6wAxZumWkBAkVW_mmsajdc3_hi16e0,DATA_GATHER,RECLAIM_25,61.8,26.5,4.009544033372655e-8,5.0707206700730245e-8,-2.0,26.5,up,6,10,10,0,10.844,99.00,1,1.488,0.000,Y,N,26.5,40.40,HIGH,B
2026-03-15T21:54:05.209Z,CN6wAxZumWkBAkVW,SolChan,CN6wAxZumWkBAkVW_mmsajdc3_hi16e0,DATA_GATHER,RECLAIM_50,64.5,55.0,4.009544033372655e-8,6.215379656557916e-8,-2.0,55.0,up,15,19,19,0,15.172,99.00,10,5.816,0.000,Y,N,55.0,44.73,HIGH,B
2026-03-15T21:54:08.011Z,AGGbu7vh4gYfr4iH,Whisperer,AGGbu7vh4gYfr4iH_mmsakud6_qbvuli,DATA_GATHER,RECLAIM_10,0.8,20.7,2.805111529953849e-8,3.385569950106521e-8,3.4,20.7,up,1,4,4,5,4.958,0.72,4,4.958,6.884,N,N,-10.7,33.01,HIGH,B
2026-03-15T21:54:08.012Z,AGGbu7vh4gYfr4iH,Whisperer,AGGbu7vh4gYfr4iH_mmsakud6_qbvuli,DATA_GATHER,RECLAIM_OLD_PEAK,0.8,20.7,2.805111529953849e-8,3.385569950106521e-8,3.4,20.7,up,1,4,4,5,4.958,0.72,4,4.958,6.884,N,N,-10.7,33.01,HIGH,B
2026-03-15T21:54:08.169Z,ExDkQUGCzc89WZ36,Whisperer,ExDkQUGCzc89WZ36_mmsaktph_tgrnv4,DATA_GATHER,RECLAIM_OLD_PEAK,0.1,6.6,2.9015352653237763e-8,3.092103208959835e-8,0.7,6.6,flat,0,11,11,1,1.733,0.19,11,1.733,8.914,N,N,-2.6,31.55,MED,B
2026-03-15T21:54:08.453Z,AGGbu7vh4gYfr4iH,Whisperer,AGGbu7vh4gYfr4iH_mmsakud6_qbvuli,DATA_GATHER,RECLAIM_25,1.2,43.3,2.805111529953849e-8,4.0205741888530974e-8,3.4,43.3,up,2,5,5,5,7.921,1.15,5,7.921,6.884,N,Y,6.0,35.98,HIGH,B
2026-03-15T21:54:17.089Z,4mwynMarWSXFFjPh,Whisperer,4mwynMarWSXFFjPh_mmsakaz4_4povt0,DATA_GATHER,RECLAIM_10,0.1,14.1,4.008123993519732e-8,4.5722186440578765e-8,163.2,14.1,up,4,15,18,28,10.653,0.40,17,10.154,25.331,N,Y,20.1,38.36,HIGH,B
2026-03-15T21:54:33.681Z,4wwen68nNXWzMHer,TOKEN,4wwen68nNXWzMHer_mmsajq6g_0uk1rr,DATA_GATHER,BULL_RESTART,12.6,4.7,5.4093554466439165e-8,5.661832973058452e-8,162.2,7.3,up,3,16,22,3,8.680,2.15,7,4.548,2.118,Y,Y,95.9,42.69,LOW,B
2026-03-15T21:54:35.981Z,4mwynMarWSXFFjPh,Whisperer,4mwynMarWSXFFjPh_mmsakaz4_4povt0,DATA_GATHER,BULL_RESTART,18.9,13.5,4.008123993519732e-8,4.5510519688332846e-8,163.2,18.2,up,3,17,22,18,12.546,2.04,22,12.546,6.149,Y,Y,19.6,38.28,HIGH,B
2026-03-15T21:54:36.395Z,4mwynMarWSXFFjPh,Whisperer,4mwynMarWSXFFjPh_mmsakaz4_4povt0,DATA_GATHER,RECLAIM_25,19.4,26.3,4.008123993519732e-8,5.0624393930284825e-8,163.2,26.3,up,8,17,27,17,14.639,2.85,27,14.639,5.130,Y,Y,33.0,40.37,SCAM,B
2026-03-15T21:54:40.218Z,51nAQospYBMaEV6f,STONEDUCK,51nAQospYBMaEV6f_mmsaiasf_kymo7v,DATA_GATHER,RECLAIM_10,149.5,16.3,2.8009780753398183e-8,3.25692249633604e-8,-1.8,16.3,flat,0,3,25,6,2.950,10.12,2,2.364,0.234,Y,N,16.1,32.38,LOW,B
2026-03-15T21:54:49.666Z,EDsKGZjXeu9kScms,Agent,EDsKGZjXeu9kScms_mmsah74a_qgy1xn,DATA_GATHER,BULL_RESTART,0.0,4.5,1.9829560377040866e-7,2.0713093640981242e-7,349.0,4.5,up,8,17,28,5,28.795,2.14,9,15.449,7.209,Y,N,513.6,81.66,HIGH,B
2026-03-15T21:54:49.688Z,EDsKGZjXeu9kScms,Agent,EDsKGZjXeu9kScms_mmsah74a_qgy1xn,DATA_GATHER,RECLAIM_10,0.0,13.6,1.9829560377040866e-7,2.2535238389785382e-7,349.0,13.6,up,10,17,28,5,30.844,2.63,11,18.965,7.209,Y,Y,567.6,85.17,HIGH,B
2026-03-15T21:54:51.092Z,EDsKGZjXeu9kScms,Agent,EDsKGZjXeu9kScms_mmsah74a_qgy1xn,DATA_GATHER,RECLAIM_25,1.4,27.8,1.9829560377040866e-7,2.534319644462356e-7,349.0,27.8,up,13,16,30,5,35.017,3.35,14,24.116,7.209,Y,N,650.8,90.32,HIGH,B
2026-03-15T21:54:51.305Z,EDsKGZjXeu9kScms,Agent,EDsKGZjXeu9kScms_mmsah74a_qgy1xn,DATA_GATHER,RECLAIM_50,1.6,52.7,1.9829560377040866e-7,3.0289374712610814e-7,349.0,52.7,up,18,16,35,5,43.488,4.52,19,32.587,7.209,Y,Y,797.3,98.74,HIGH,B
2026-03-15T21:54:59.318Z,4wwen68nNXWzMHer,TOKEN,4wwen68nNXWzMHer_mmsajq6g_0uk1rr,DATA_GATHER,RECLAIM_OLD_PEAK,20.4,1.9,5.7696143693823526e-8,5.8800631704708936e-8,0.2,1.9,up,2,17,23,1,10.072,40.17,3,0.972,0.024,Y,Y,103.5,43.51,LOW,B
2026-03-15T21:55:20.832Z,GEzDcK98MuYY2c1F,DOOM,GEzDcK98MuYY2c1F_mmsamdze_dt1da6,DATA_GATHER,BULL_RESTART,0.9,1.2,2.8115425602203186e-8,2.8454934481231725e-8,-1.6,1.2,up,3,4,4,0,0.245,99.00,4,0.245,0.000,Y,Y,1.6,30.26,LOW,B
2026-03-15T21:55:28.736Z,J27GqsNyNZUGVyNz,Pilly,J27GqsNyNZUGVyNz_mmsalqv3_gsteqf,DATA_GATHER,BULL_RESTART,9.5,13.3,4.368003025321935e-8,4.947479233103551e-8,15.4,13.3,up,4,25,29,6,13.731,2.01,5,4.806,2.396,Y,Y,46.6,39.91,MED,B
2026-03-15T21:55:28.737Z,J27GqsNyNZUGVyNz,Pilly,J27GqsNyNZUGVyNz_mmsalqv3_gsteqf,DATA_GATHER,RECLAIM_10,9.5,13.3,4.368003025321935e-8,4.947479233103551e-8,15.4,13.3,up,4,25,29,6,13.731,2.01,5,4.806,2.396,Y,Y,46.6,39.91,MED,B
2026-03-15T21:55:28.781Z,J27GqsNyNZUGVyNz,Pilly,J27GqsNyNZUGVyNz_mmsalqv3_gsteqf,DATA_GATHER,RECLAIM_OLD_PEAK,9.5,17.2,4.368003025321935e-8,5.118863857513263e-8,15.4,17.2,up,5,24,29,6,14.396,2.29,6,5.491,2.396,Y,Y,51.6,40.59,MED,B
2026-03-15T21:55:32.058Z,BRBLsXBbBRCBtwuR,Whisperer,BRBLsXBbBRCBtwuR_mmsalw9n_6h0493,DATA_GATHER,RECLAIM_10,4.8,12.8,4.662544522979989e-8,5.260844051126719e-8,38.7,12.8,up,4,31,31,10,15.839,1.31,10,6.871,5.235,N,Y,65.6,41.15,MED,B
2026-03-15T21:55:36.988Z,J27GqsNyNZUGVyNz,Pilly,J27GqsNyNZUGVyNz_mmsalqv3_gsteqf,DATA_GATHER,RECLAIM_OLD_PEAK,2.8,2.2,5.015844390356428e-8,5.127416130890248e-8,1.9,2.6,up,2,22,27,2,14.695,11.64,10,6.045,0.519,Y,Y,51.9,40.63,MED,B
2026-03-15T21:55:37.513Z,BRBLsXBbBRCBtwuR,Whisperer,BRBLsXBbBRCBtwuR_mmsalw9n_6h0493,DATA_GATHER,BULL_RESTART,10.2,12.3,4.662544522979989e-8,5.234060091928203e-8,38.7,14.5,up,5,29,29,5,15.351,1.54,12,6.549,4.243,Y,Y,64.8,41.05,MED,B
2026-03-15T21:55:39.735Z,BRBLsXBbBRCBtwuR,Whisperer,BRBLsXBbBRCBtwuR_mmsalw9n_6h0493,DATA_GATHER,RECLAIM_25,12.5,25.5,4.662544522979989e-8,5.850198472500402e-8,38.7,25.5,up,8,29,29,3,15.226,2.99,14,8.848,2.956,Y,N,84.2,43.40,MED,B
2026-03-15T21:55:40.192Z,BRBLsXBbBRCBtwuR,Whisperer,BRBLsXBbBRCBtwuR_mmsalw9n_6h0493,DATA_GATHER,RECLAIM_OLD_PEAK,12.9,39.0,4.662544522979989e-8,6.480114443631443e-8,38.7,39.0,up,10,30,30,3,16.144,3.76,16,11.125,2.956,Y,Y,104.0,45.67,MED,B
2026-03-15T21:55:42.634Z,BRBLsXBbBRCBtwuR,Whisperer,BRBLsXBbBRCBtwuR_mmsalw9n_6h0493,DATA_GATHER,RECLAIM_50,15.4,50.0,4.662544522979989e-8,6.994954971368055e-8,38.7,50.0,up,4,32,32,5,19.687,2.17,16,11.125,5.127,Y,N,120.2,47.45,MED,B
2026-03-15T21:55:53.059Z,7Xu1ed6YgxgkcKBF,HEAVEN,7Xu1ed6YgxgkcKBF_mmsamsxi_788j5t,DATA_GATHER,BULL_RESTART,13.9,2.0,2.8324569513377973e-8,2.8892148739978553e-8,-1.6,2.0,up,3,5,11,4,1.411,2.58,8,1.118,0.434,Y,N,-0.0,30.50,MED,B
2026-03-15T21:56:13.618Z,FsfPQCt8Lwhz6M1e,geek,FsfPQCt8Lwhz6M1e_mmsanggh_5l190t,DATA_GATHER,RECLAIM_10,0.2,20.4,2.871429201508872e-8,3.4583885515729636e-8,-1.7,20.4,up,1,7,7,7,3.669,0.45,7,3.669,8.205,N,N,2.5,33.37,MED,B
2026-03-15T21:56:13.807Z,FsfPQCt8Lwhz6M1e,geek,FsfPQCt8Lwhz6M1e_mmsanggh_5l190t,DATA_GATHER,RECLAIM_25,0.4,26.2,2.871429201508872e-8,3.624123227066714e-8,-1.7,26.2,up,3,9,9,7,4.459,0.54,9,4.459,8.205,N,Y,7.4,34.16,MED,B
2026-03-15T21:56:18.711Z,AW5CavrJP3k8yMCt,Mogger,AW5CavrJP3k8yMCt_mmsan7ea_tep31h,DATA_GATHER,RECLAIM_10,1.3,11.6,6.723001378699383e-8,7.504592837666192e-8,80.2,11.6,up,1,25,26,24,9.089,1.31,26,9.089,6.951,N,N,163.4,49.15,LOW,B
2026-03-15T21:56:19.057Z,FsfPQCt8Lwhz6M1e,geek,FsfPQCt8Lwhz6M1e_mmsanggh_5l190t,DATA_GATHER,BULL_RESTART,5.6,34.1,2.871429201508872e-8,3.851365945960761e-8,-1.7,34.1,up,3,15,15,5,7.091,4.05,10,6.385,1.578,Y,Y,14.1,35.21,MED,B
2026-03-15T21:56:23.181Z,FWuimB9mNPQCYKeK,BOM,FWuimB9mNPQCYKeK_mmsalbzv_m2fz5y,DATA_GATHER,RECLAIM_10,9.7,12.1,8.876913832820421e-8,9.954436765266459e-8,168.5,12.1,up,2,24,28,8,12.875,2.97,6,4.754,1.603,Y,N,148.3,56.61,HIGH,B
2026-03-15T21:56:23.289Z,FWuimB9mNPQCYKeK,BOM,FWuimB9mNPQCYKeK_mmsalbzv_m2fz5y,DATA_GATHER,BULL_RESTART,9.9,12.3,8.876913832820421e-8,9.972362976637792e-8,168.5,12.3,up,3,24,28,8,11.926,3.00,7,4.805,1.603,Y,Y,148.7,56.66,HIGH,B
