timestamp,devWallet,ticker,outcome,pnlSol,peakPct,launches,dead,alive,tier
2026-03-16T06:08:13.768Z,DqeVuNmymZEqzNQmFUvMGAL6xaB49TN7yCmx3h3FpYaK,cat,alive,0.0474,30.3,13,0,0,B
2026-03-16T06:08:18.063Z,EJG7JaALGhLseL3skZyiTjRcK4jQEKHR1ULZTFhXghG3,Angela,alive,-0.0063,14.5,2,0,0,B
2026-03-16T06:10:08.462Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,YOTUS,dead,-0.0147,3.9,21,0,0,B
2026-03-16T06:11:00.057Z,GA1Bf1c2hUft9MiqCfVcBHhmC9PZzb1nRBPGP9KL9vtK,FENTHOUSE,alive,-0.0086,9.0,2,0,0,B
2026-03-16T06:11:23.193Z,3MAmJ54bNvKGzG3nUy5qdZ4nKgjEJ7Lt7gcaL7nSf4Kh,SJ,dead,-0.0186,3.5,9,0,0,B
2026-03-16T06:12:57.803Z,sZPe3ZqVgR96PWbjzZUyKZ8JpUvdNaV5ux266unGvc4,比比,dead,-0.0202,-1.0,1,0,0,B
2026-03-16T06:13:34.247Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,CIRBP,alive,-0.0029,19.7,22,0,0,B
2026-03-16T06:15:28.507Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,BARRON,dead,-0.0333,2.2,26,0,1,B
2026-03-16T06:20:18.344Z,FSYojWVXvrXNkFfvCAptVhpnWHuJoNzQNu7QSgsecCEz,Michael,dead,-0.0206,1.1,17,0,0,B
2026-03-16T06:27:07.759Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,STORK,alive,0.0513,31.5,29,0,1,B
2026-03-16T06:27:35.919Z,DgkTtmFJe5DUrceyiPeUMN3fzD91naXrpeWf99MWg3Yu,Lana,alive,-0.0184,10.2,1,0,0,B
2026-03-16T06:28:21.164Z,Ho8jkxgmbntBSxLLTitiYhv2DvHzn8XLbsZmkapA7RBF,Campo,alive,0.0549,37.0,2,0,0,B
2026-03-16T06:30:53.124Z,BiTsy8M6CQKtiGUvuemNLymyGHzLjPo6ByQSajcXZnGn,三毛,dead,-0.0198,-2.0,5,0,0,B
2026-03-16T06:33:03.780Z,Ftx95fgAVDdjsA4pAPd4uSkY7Q7diadAxJNpuMF1Afij,MNST,dead,-0.0118,-2.0,1,0,0,B
2026-03-16T06:33:04.563Z,5WMNaQNgUvaNWb6BzvxPukZB3q8UiduTwu3yzUo9cQX3,EMPLOYED,dead,-0.0307,-1.5,1,0,0,B
2026-03-16T06:33:07.983Z,2ED78Gd4J2M6cqnrd5BhBimXQ1xXqosZ6Xpbr4c5bqba,T-Nega,dead,-0.0215,-2.0,20,0,0,B
2026-03-16T06:33:37.540Z,Ao9D9xuKxhHfTGCd3ZeBPJ3aBRUAicKKnXZ3feH6uuGC,DeepAgents,dead,-0.0295,-1.7,1,0,0,B
2026-03-16T06:33:51.630Z,FSYojWVXvrXNkFfvCAptVhpnWHuJoNzQNu7QSgsecCEz,BUCK,alive,0.0968,60.2,19,0,0,B
2026-03-16T06:35:12.921Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,PIA,dead,-0.0702,1.1,31,0,1,B
2026-03-16T06:36:43.523Z,4pV6WXBJVrX7nQAS612MqNYrC4mu9DCzfMexP3S4WLCr,三毛,alive,0.0519,35.0,2,0,0,B
2026-03-16T06:44:40.638Z,D3inijzz6V1beYtpxn9u5xzUY3rTiR9qDrww15QDvgRs,jobcoin,alive,0.0159,22.5,1,0,0,B
2026-03-16T06:44:54.848Z,D9gQ6RhKEpnobPBUdWY5bPQt2p3zGk3iVz6ChpUi2ArA,jobcoin,alive,0.0105,29.1,17,0,0,B
2026-03-16T06:45:04.782Z,D9gQ6RhKEpnobPBUdWY5bPQt2p3zGk3iVz6ChpUi2ArA,jobcoin,dead,-0.0182,-2.0,18,0,0,B
2026-03-16T06:45:19.059Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,BARRON,alive,-0.0262,6.8,34,0,1,B
2026-03-16T06:45:56.381Z,D3inijzz6V1beYtpxn9u5xzUY3rTiR9qDrww15QDvgRs,jobcoin,dead,-0.0127,0.4,1,0,0,B
2026-03-16T06:46:05.614Z,C5peYeYpzEieGdQvFHuMMPGjQmYrWHSQWmppV8MxtUT4,CLUD,alive,0.0491,30.2,1,0,0,B
2026-03-16T06:47:39.774Z,D6bTtoSgLknJ9KrgDFUtB5WpqomrNEjBJipVVRoFh2DC,HELIOS,alive,-0.0201,5.7,6,0,0,B
2026-03-16T06:50:02.814Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,6,alive,0.0615,36.7,35,0,1,B
2026-03-16T06:50:59.583Z,FLPK8KuSAfaxxsLJKoS4swVSUK817uFAdZZv9HppeSTw,Knight,dead,-0.0139,-2.0,1,0,0,B
2026-03-16T06:51:35.930Z,HmCZ8Dy6pfsYprTFz1uQSRT6DLnHgnLPwZdokmYrWZeH,ROCK,dead,-0.0160,-2.0,1,0,0,B
2026-03-16T06:53:41.492Z,DLifaW5xMi4M7PHzpaPe48mSHqdRPGNJS6zwiQ1o1Rne,JM,dead,-0.0226,-2.0,5,0,0,B
2026-03-16T06:53:41.503Z,F84wKkf3Nmie85aYRE6gUt1PzobMCqFSF17DexRNRmrj,Reachy,alive,-0.0029,17.8,2,0,0,B
2026-03-16T06:54:06.812Z,9igrk56o3EM5fghrjrCCe4yfpkZTMkEbNoMGNivhj1kC,Bond,dead,-0.0247,0.2,1,0,0,B
2026-03-16T06:55:50.964Z,DBUdGw9cswiNVs8kvYhQUtaCkMKA8yUGQv6Y6KfrXgq6,Clanker,dead,-0.1117,-1.5,1,0,0,B
2026-03-16T06:56:04.567Z,BBEqXxt9qjCEZ2ZazbXWBVrA4Si7cw4PQyMsqn1cJ683,Simple,dead,-0.0264,-2.0,10,0,0,B
2026-03-16T06:57:43.072Z,HNzCaRWbPtFyejzPX94HuymW47MXyurWWt9JbBVxTpSP,BURST,dead,-0.0155,2.9,1,0,0,B
2026-03-16T06:59:19.096Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,Pepe,alive,0.0509,30.9,36,0,1,B
2026-03-16T07:02:03.047Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,DINORAW,alive,0.0524,32.1,37,0,1,B
2026-03-16T07:02:25.240Z,ENskGQev2bXPjaCYPV9bUcPLv3635Y18BWzLN95x4soC,三毛,dead,-0.0158,-1.0,1,0,0,B
2026-03-16T07:03:16.553Z,DbG7RyLFBWXpEWgfKUA8qByvBZEZ3chqGh9TLkpjpF3b,ATO,alive,-0.0084,10.9,5,0,0,B
2026-03-16T07:04:39.116Z,6BuE3FjYeTt9smFbeDuy5nhzun6CvhAsTB9RZ8QVkTqz,TGR,dead,-0.0205,-1.8,1,0,0,B
2026-03-16T07:11:58.822Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,BARRON,alive,0.0524,31.5,38,0,1,B
2026-03-16T07:12:46.246Z,4mdY58V8GYSz3LBws5T6haWRGh4Mtbg9rUi1ybRomCrp,max999,dead,-0.0212,-1.2,7,0,0,B
2026-03-16T07:18:19.193Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,LIFE,alive,0.0547,32.7,39,0,1,B
2026-03-16T07:21:10.841Z,8m9o5a76AFX1SVyggVLmH4JqEVXvxesiqpeQq1gxMLqq,GOAT,alive,-0.0001,16.7,1,0,0,B
2026-03-16T07:21:15.322Z,8X652yDJgpwaaQH4qrJpyFQtzAUv4ij7KSZ7ayzKx1qR,gork,alive,0.0514,36.3,10,0,0,B
2026-03-16T07:22:03.387Z,81k8Y1Sf68oMQRqks2jtfRDB58VP8Ws6mNUGjjevRG6G,CCA,dead,-0.0257,0.7,2,0,0,B
2026-03-16T07:22:13.762Z,8m9o5a76AFX1SVyggVLmH4JqEVXvxesiqpeQq1gxMLqq,GOAT,dead,-0.0162,-2.0,1,0,0,B
2026-03-16T07:25:26.484Z,Fh3PgAn4qkYEfUV9pzSx4nw8bXW2o34BcERMMfXQh5ja,GDP,dead,-0.0139,-0.9,7,0,0,B
2026-03-16T07:25:32.088Z,DgkTtmFJe5DUrceyiPeUMN3fzD91naXrpeWf99MWg3Yu,GOATSE,dead,-0.0303,-0.5,5,0,0,B
2026-03-16T07:25:53.492Z,4mdY58V8GYSz3LBws5T6haWRGh4Mtbg9rUi1ybRomCrp,max999,dead,-0.0198,-2.0,11,0,0,B
2026-03-16T07:27:15.933Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,AGENTOOR,alive,0.0639,37.6,41,0,1,B
2026-03-16T07:27:39.891Z,5htGpHK2oV9g2BcDqLdRBqjCLdy8mc3fsESfR5DU73eM,モガー,alive,0.0036,19.3,2,0,0,B
2026-03-16T07:27:57.321Z,5htGpHK2oV9g2BcDqLdRBqjCLdy8mc3fsESfR5DU73eM,モガー,dead,-0.0097,3.5,2,0,0,B
2026-03-16T07:28:57.393Z,2eMAHexZhY7AnN7cP3Kbph2L2vsJcfZa7HD5nZ4ABkUi,ANMOO,alive,-0.0375,7.4,1,0,0,B
2026-03-16T07:31:56.011Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,Elithuh,alive,0.0570,34.7,42,0,1,B
2026-03-16T07:32:23.909Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,TURTLEMAN,dead,-0.0217,-1.9,25,0,0,B
2026-03-16T07:33:08.286Z,Ho8jkxgmbntBSxLLTitiYhv2DvHzn8XLbsZmkapA7RBF,Angela,dead,-0.0232,2.6,6,0,0,B
2026-03-16T07:34:44.144Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,Solana,dead,-0.0399,-0.3,43,0,1,B
2026-03-16T07:36:15.648Z,GpTXmkdvrTajqkzX1fBmC4BUjSboF9dHgfnqPqj8WAc4,ANMOO,alive,0.0006,24.7,3,0,0,B
2026-03-16T07:38:34.631Z,GpTXmkdvrTajqkzX1fBmC4BUjSboF9dHgfnqPqj8WAc4,ANMOO,dead,-0.0203,4.7,4,0,0,B
2026-03-16T07:39:08.578Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,SAMO,alive,-0.0664,15.9,44,0,1,B
2026-03-16T07:39:33.362Z,4mdY58V8GYSz3LBws5T6haWRGh4Mtbg9rUi1ybRomCrp,max999,dead,-0.0118,-2.0,17,0,0,B
2026-03-16T07:42:13.850Z,3y29hGLJd5WEpdeJtffi91fecG2zm7CgtVQCSEASDc8C,Loom,alive,0.0906,54.0,1,0,0,B
2026-03-16T07:44:55.001Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,SAMO,alive,-0.0761,27.1,45,0,1,B
2026-03-16T07:46:53.385Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,6d656d65,dead,-0.0414,-2.0,46,0,1,B
2026-03-16T07:48:20.356Z,7Djr5Var9K4dZ8qAjxQFdZTPgrYPaNZHTPv9yCBqdgVs,Joe,dead,-0.0217,-1.7,1,0,0,B
2026-03-16T07:49:05.071Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,BARRON,dead,-0.0413,-1.7,47,0,1,B
2026-03-16T07:50:33.144Z,BnhXczqWuVow7uxVEV6ST1dcpHsov2NsxgRN7ceECcSv,George,dead,-0.0149,-0.1,1,0,0,B
2026-03-16T07:53:11.548Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,ANDY,alive,-0.0298,5.6,48,0,1,B
2026-03-16T07:53:53.617Z,Fh3PgAn4qkYEfUV9pzSx4nw8bXW2o34BcERMMfXQh5ja,cabbit,alive,0.0116,20.6,10,0,0,B
2026-03-16T07:54:02.181Z,Fh3PgAn4qkYEfUV9pzSx4nw8bXW2o34BcERMMfXQh5ja,cabbit,dead,-0.0243,-2.0,10,0,0,B
2026-03-16T07:54:08.503Z,933d9teuRi2hGnPCdgxejYwCqGmV4uPnWZkeGhRfWHED,CCA,dead,-0.0159,-0.0,2,0,0,B
2026-03-16T07:55:18.622Z,BHREKFkPQgAtDs8Vb1UfLkUpjG6ScidTjHaCWFuG2AtX,安慕,alive,0.0488,31.3,1,0,0,B
2026-03-16T07:55:29.272Z,BcoUw7seKfanVr8UG3PstXQ2w6sTW2SLxP8uFXxZPAed,Dindim,alive,0.0534,32.3,5,1,0,B
2026-03-16T07:55:42.012Z,AcmJTYDZEVudSDnCnzTSJAwUnHornvz7VE88BS8c5UT7,JOBLESS,dead,-0.0126,-2.0,1,0,0,B
2026-03-16T07:56:08.578Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,ANDY,dead,-0.0364,1.6,49,0,1,B
2026-03-16T07:56:22.019Z,DgkTtmFJe5DUrceyiPeUMN3fzD91naXrpeWf99MWg3Yu,TolyAI,alive,-0.0070,7.4,7,0,0,B
2026-03-16T07:58:31.994Z,3tv7M3yRb8mW8hfC6BEc4VsnTwdAbXadTbPvgpJoZpvP,CCA,alive,0.0096,20.5,6,0,0,B
2026-03-16T07:58:33.151Z,2gGvgPVW7j7jfadWFCHj7TxkxXY2pi7r4ehcBVQjhfyi,CCA,dead,-0.0101,-1.0,34,0,0,B
2026-03-16T07:58:39.779Z,3tv7M3yRb8mW8hfC6BEc4VsnTwdAbXadTbPvgpJoZpvP,CCA,dead,-0.0121,-2.0,6,0,0,B
2026-03-16T07:59:55.331Z,DgkTtmFJe5DUrceyiPeUMN3fzD91naXrpeWf99MWg3Yu,AI-Free,dead,-0.0169,-2.0,8,0,0,B
2026-03-16T08:01:22.151Z,8X652yDJgpwaaQH4qrJpyFQtzAUv4ij7KSZ7ayzKx1qR,Replacement,alive,-0.0082,7.7,13,0,0,B
2026-03-16T08:04:16.121Z,Bc5jkFmNu6Tccj5coc7inSP8MWXnRKpLjxnBLRBq8NQN,RMT,dead,-0.0141,-2.0,1,0,0,B
2026-03-16T08:06:08.546Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,SAMO,dead,-0.0370,1.1,50,0,1,B
2026-03-16T08:09:06.748Z,922VvmmYDHV9KMTJJ71Y5Yd3Vn7cfJuFasLNSsZPygrG,HERMANN,dead,-0.0187,-0.4,2,0,0,B
2026-03-16T08:13:08.866Z,Ho8jkxgmbntBSxLLTitiYhv2DvHzn8XLbsZmkapA7RBF,マック,alive,0.0789,46.9,12,0,0,B
2026-03-16T08:14:21.901Z,BcoUw7seKfanVr8UG3PstXQ2w6sTW2SLxP8uFXxZPAed,◎,alive,0.0360,31.7,6,1,0,B
2026-03-16T08:14:37.290Z,Fh3PgAn4qkYEfUV9pzSx4nw8bXW2o34BcERMMfXQh5ja,chuck,dead,-0.0206,-2.0,13,0,0,B
2026-03-16T08:15:04.468Z,EPv4uPkxRAWjtahVEusZiZmSfC477Tt9eHSFiyUmm8PE,刀哥,dead,-0.0124,-1.2,17,0,0,B
2026-03-16T08:15:14.103Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,MINT,alive,0.0533,32.1,51,0,1,B
2026-03-16T08:17:13.695Z,BnhXczqWuVow7uxVEV6ST1dcpHsov2NsxgRN7ceECcSv,Obsessed ,alive,-0.0130,7.7,4,0,0,B
2026-03-16T08:17:32.784Z,2c5BQC22z7HUNsA6sSziYNQZJPZq8UC1QYehraKPCK4W,AI,dead,-0.0162,1.1,1,0,0,B
2026-03-16T08:18:30.176Z,BnhXczqWuVow7uxVEV6ST1dcpHsov2NsxgRN7ceECcSv,Obsessed ,alive,0.0125,28.8,4,0,0,B
2026-03-16T08:18:54.224Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,LOOM,alive,-0.0725,8.2,52,0,1,B
2026-03-16T08:22:08.272Z,431WUkmnPNaJrJwVN1juGQmabPL7fF7XZBRGKFiLLfBE,三毛,alive,0.0740,43.4,2,0,0,B
2026-03-16T08:23:03.675Z,3BUnWdcQctbvJQB4SoVcfoktGcsdB5hdP9i5ogMPsX6T,COCK,dead,-0.0322,-1.5,1,0,0,B
2026-03-16T08:23:27.102Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,LOOM,alive,0.0494,30.1,53,0,1,B
2026-03-16T08:23:39.240Z,EVoZsRdpJjvdEBvxtiXzPmUu3YM6Gr5TZy2cNuZJoxSc,dog,dead,-0.0133,-1.0,3,0,0,B
2026-03-16T08:23:45.998Z,DxQ1iNidsGap2kr14VdEzA8NheqXabfh6fRkvZQbnZVY,PND,dead,-0.0192,-2.0,1,0,0,B
2026-03-16T08:24:42.405Z,6uDd3tKSdw3j2yxaC8DFmYZzgofn2P5fj6gfXNMwFZ96,BIGMAC,dead,-0.0245,-1.7,1,0,0,B
2026-03-16T08:24:57.474Z,GpTXmkdvrTajqkzX1fBmC4BUjSboF9dHgfnqPqj8WAc4,quarter,dead,-0.0273,-2.0,11,0,0,B
2026-03-16T08:25:17.091Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,Apollo,alive,-0.0071,6.3,31,0,0,B
2026-03-16T08:26:11.229Z,6y2kXF1h6zDtDm9tCQGtPdXQYJvix3kattSfmhSPyrwW,$Wifi,alive,-0.0082,12.7,1,0,0,B
2026-03-16T08:26:32.575Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,BIAO,dead,-0.0253,-0.2,3,0,0,B
2026-03-16T08:27:14.841Z,B7ExUfQddARMy9EY6WU5VikETysroXd3yx7TqHfPtkVv,SAMO,dead,-0.0396,-0.5,54,0,1,B
2026-03-16T08:28:17.176Z,H3FceQxdL8LEtGqtzb5Cd3AtCbgN1J77wN9uXencSf2G,PND,dead,-0.0243,-1.1,1,0,0,B
2026-03-16T08:31:11.691Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,GIGI,alive,0.0095,27.2,32,0,0,B
2026-03-16T08:32:05.597Z,GsQM3cUihMGBpUD6YjBtYx8qmuNJjhSHH2Puv4qMRYVT,PauseAI,dead,-0.0218,-0.2,5,0,0,B
2026-03-16T08:32:07.397Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,GIGI,alive,0.0534,34.1,32,0,0,B
2026-03-16T08:32:26.252Z,GpTXmkdvrTajqkzX1fBmC4BUjSboF9dHgfnqPqj8WAc4,Kochi,alive,0.1455,84.1,14,0,0,B
2026-03-16T08:33:03.673Z,48CKHCY1S9AAxSANDfJXYgMbg3PDYLbjnQwbfz9w8hrR,Wooper,dead,-0.0155,-2.0,2,0,0,B
2026-03-16T08:33:14.988Z,HiSo5kykqDPs3EG14Fk9QY4B5RvkuEs8oJTiqPX3EDAn,Quagsire,alive,0.0681,44.4,35,0,0,B
2026-03-16T08:37:05.057Z,FxwArENkKBx4QyfoEU1vkBnDzMfZV9Z1b8GBzpT9zb5k,Kakegurui,dead,-0.0239,0.3,4,0,0,B
2026-03-16T08:37:14.108Z,27jbi4ZRjT4bDii6mKP9aHic44pheB3UzD4MvXFPhyyN,Addiction,dead,-0.0217,-0.9,1,0,0,B
2026-03-16T08:39:11.070Z,5BuqRrXrPqBnRYk5vdBX9WJFkJmb5ryGUqK8DnYaM3Wv,PauseAI,alive,0.0669,39.2,1,0,0,B
2026-03-16T08:39:42.265Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,努努,alive,0.0154,24.6,34,0,0,B
2026-03-16T08:39:55.138Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,努努,dead,-0.0213,-1.5,34,0,0,B
2026-03-16T08:40:17.471Z,3Vq4p6p6XtGYdSv12fvTZU14BTZxNzQn45nzy8Zh8nsw,john,dead,-0.0141,-1.8,1,0,0,B
2026-03-16T08:41:04.556Z,GsQM3cUihMGBpUD6YjBtYx8qmuNJjhSHH2Puv4qMRYVT,OBSERVER,alive,-0.0041,16.0,6,0,0,B
2026-03-16T08:41:40.619Z,GsQM3cUihMGBpUD6YjBtYx8qmuNJjhSHH2Puv4qMRYVT,OBSERVER,dead,-0.0127,4.8,6,0,0,B
2026-03-16T08:42:25.060Z,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,ACM,alive,0.0037,18.7,29,0,0,B
2026-03-16T08:42:38.456Z,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,ACM,dead,-0.0412,1.0,29,0,0,B
2026-03-16T08:47:19.094Z,AQ46kfYT3hW28Xg5gWHrJkzFSz1oGWBHC3FsTbqgMEco,LIA,dead,-0.0247,-0.7,5,0,0,B
2026-03-16T08:47:48.915Z,9QxBnFQKiN6Ys81HYNvX6whHotwqpYrdmr1NdBcykhFV,henry,dead,-0.0196,-2.0,31,0,0,B
2026-03-16T08:50:14.460Z,GzfE3PSVtaPLW7M3jTPPDS6naTmyhwYi1uZoM6SfRX4k,Toly,alive,-0.0078,5.4,1,0,0,B
2026-03-16T08:51:35.970Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,ⓗ,alive,-0.0065,8.1,1,0,0,B
2026-03-16T08:52:25.894Z,DK8xiZ4yNgWz4nwz3SH1BGRd4rQwQisQ6i1eVHADtwbL,NEO,dead,-0.0139,1.6,15,0,0,B
2026-03-16T08:54:11.129Z,GsQM3cUihMGBpUD6YjBtYx8qmuNJjhSHH2Puv4qMRYVT,Fallback,dead,-0.0159,1.2,7,0,0,B
2026-03-16T08:54:17.158Z,CuRb2RpKGkq9mWWXxzhGJ2xoN4Wqkcjzq4X4Nqhxcumd,NEO,alive,0.0074,27.2,14,0,0,B
2026-03-16T08:54:48.903Z,CuRb2RpKGkq9mWWXxzhGJ2xoN4Wqkcjzq4X4Nqhxcumd,NEO,alive,0.0714,44.2,14,0,0,B
2026-03-16T08:58:19.314Z,2dv4uz3CkW1XQ6zpJ4M2t7FmAiCFBwRoK6MLWro8kY1o,Kakegurui,alive,-0.0104,7.9,3,0,0,B
2026-03-16T08:58:43.662Z,GsQM3cUihMGBpUD6YjBtYx8qmuNJjhSHH2Puv4qMRYVT,GROK-1,dead,-0.0189,-1.5,8,0,0,B
2026-03-16T09:00:26.869Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,CAT,alive,0.0057,19.0,2,0,0,B
2026-03-16T09:00:41.793Z,5htGpHK2oV9g2BcDqLdRBqjCLdy8mc3fsESfR5DU73eM,Chico,alive,0.0046,22.9,6,0,0,B
2026-03-16T09:00:46.664Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,CAT,alive,-0.0097,6.8,2,0,0,B
2026-03-16T09:01:28.958Z,BiTsy8M6CQKtiGUvuemNLymyGHzLjPo6ByQSajcXZnGn,金蟾,dead,-0.0162,0.2,16,0,0,B
2026-03-16T09:01:29.054Z,7xdMe9RVhXz7UDxvWUp8HftLS1ftbBgm9iBW4qMNAn92,USDT,alive,-0.0182,5.3,1,0,0,B
2026-03-16T09:07:09.366Z,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,金蟾,alive,-0.0089,5.5,32,0,0,B
2026-03-16T09:08:57.603Z,Cx7fGSZk8pXh1hPFuzNWxNk2wVLJQJmG7A6hEb5LxwKQ,花花,alive,0.0128,24.7,1,0,0,B
2026-03-16T09:11:32.039Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,Gake,alive,0.0579,34.9,40,0,0,B
2026-03-16T09:13:06.022Z,Cx7fGSZk8pXh1hPFuzNWxNk2wVLJQJmG7A6hEb5LxwKQ,花花,alive,-0.0145,7.9,2,0,0,B
2026-03-16T09:13:53.335Z,7RxmEj5gq1sT4dxntXdWW68WG1JHzS3y8te6ZVpVRkEy,AgentTrump,alive,0.0508,31.2,2,0,0,B
2026-03-16T09:17:24.883Z,6Avzm2Gzzbou8wXCxpJLCfK4A5UjrsfaKMWL9b4SW7HU,Kakegurui,alive,-0.0073,7.1,43,0,0,B
2026-03-16T09:25:51.711Z,F9TNxWymThfvs4kVVmyaBqx8pjxpvP7kScNBqiczeY84,API,alive,-0.0141,13.1,3,0,0,B
2026-03-16T09:29:09.972Z,EqviQin8eBKfTxRq6iAiNUufnUEMRHR3SJ9NZcjBxKdm,DIMOS,alive,-0.0005,16.6,1,0,0,B
2026-03-16T09:30:04.316Z,N9SyhAXDckG4y2B911paJPpwS7cvxWSxcng53mebXGf,Kurt,dead,-0.0201,-2.0,2,0,0,B
2026-03-16T09:32:49.100Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,FIVE,alive,-0.0685,9.3,3,0,0,B
2026-03-16T09:33:54.392Z,EBP4E361eYrh5DGxSpnxQrts472D8jJmWruDwPakNvuc,Cart,dead,-0.0166,0.3,1,0,0,B
2026-03-16T09:37:00.286Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,Trust,alive,0.0191,30.0,4,0,0,B
2026-03-16T09:37:45.065Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,marshmello,alive,0.0449,30.8,1,0,0,B
2026-03-16T09:39:49.869Z,9YyVCgtZkk9fwmr9W6P9zPcb1eJ725oDsAMGxex6SdQv,Doraemon,alive,-0.0756,5.5,5,0,0,B
2026-03-16T09:41:00.112Z,5gamP8U2PAWkicD4FiKLMseYCac67CcaNjYN2ie4QWAT,虾骑马,dead,-0.0142,-0.7,7,0,0,B
2026-03-16T09:41:38.690Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,ER100,dead,-0.0206,1.9,6,0,0,B
2026-03-16T09:41:52.500Z,53cUS2FCVn2nuSnt4C5i5Fmr7t6LGp7cs9gPWt5C8mMs,LEONARDO,dead,-0.0284,-2.0,1,0,0,B
2026-03-16T09:43:53.390Z,AVEM61WFcEkx8LwpWheeDFsJkNjvSHBgX4WQ5z39G5Vd,FOBO,dead,-0.0211,-1.8,2,0,0,B
2026-03-16T09:44:23.325Z,HKRXtZ79HbmKTu2EQAtJ8DL4xpvhHzwLZ2itHkMubQ1o,Mona,dead,-0.0213,-0.7,1,0,0,B
2026-03-16T09:48:44.924Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,DOG,dead,-0.0265,-1.5,4,0,0,B
2026-03-16T09:49:47.779Z,GCyzm5czxMdAZcsAo6NuM2FTNPJsayeyyN4zZWYoPNk2,ミャク,alive,-0.0079,9.8,2,0,0,B
2026-03-16T09:51:06.595Z,DR87kHASwvyZXmRgRsZ33aaVzGpMQGsU5AKohx6kh5j1,Peace,dead,-0.0245,-0.1,2,0,0,B
2026-03-16T09:51:39.986Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,BOWEN,alive,0.0537,32.9,7,0,0,B
2026-03-16T09:53:26.853Z,F84wKkf3Nmie85aYRE6gUt1PzobMCqFSF17DexRNRmrj,礼貌猫,dead,-0.0210,-2.0,4,0,0,B
2026-03-16T09:54:12.950Z,DZ3ynee2dgHjs6dJxmqmHxFrrAt4hzUivf7iX2vmZFPu,AIRI,alive,-0.0510,10.0,2,0,0,B
